Date,Open,High,Low,Close,Adj Close,Volume
2015-04-07,99.550003,100.870003,99.430000,100.099998,80.724495,7900300
2015-04-08,99.839996,100.449997,99.599998,100.160004,80.772881,7354100
2015-04-09,100.570000,101.650002,100.330002,101.330002,81.716415,8073900
2015-04-10,101.330002,102.139999,100.930000,102.059998,82.305084,6786500
2015-04-13,101.540001,101.980003,100.550003,100.550003,81.087410,10753500
2015-04-14,101.050003,101.459999,100.190002,100.519997,81.063156,9322200
2015-04-15,100.540001,101.239998,100.330002,100.599998,81.127686,8237100
2015-04-16,100.269997,100.320000,99.769997,99.790001,80.474487,7324800
2015-04-17,99.370003,99.849998,99.110001,99.580002,80.305130,11084200
2015-04-20,100.260002,100.879997,100.050003,100.209999,80.813202,6668500
2015-04-21,100.660004,100.989998,100.160004,100.300003,80.885765,6532700
2015-04-22,100.629997,100.800003,99.959999,100.430000,80.990616,4763900
2015-04-23,100.500000,100.820000,99.910004,100.459999,81.014809,7351500
2015-04-24,100.110001,101.529999,100.000000,101.080002,81.514793,6566900
2015-04-27,101.160004,101.599998,100.470001,100.580002,81.111595,9113900
2015-04-28,100.449997,100.949997,99.309998,100.739998,81.240601,7484600
2015-04-29,100.510002,100.610001,99.900002,100.389999,80.958359,8926200
2015-04-30,100.070000,100.150002,98.769997,99.199997,79.998672,10170600
2015-05-01,99.620003,100.389999,99.620003,100.129997,80.748672,6255000
2015-05-04,100.330002,100.550003,100.160004,100.349998,80.926109,5532400
2015-05-05,100.129997,100.290001,99.290001,99.500000,80.240631,8828000
2015-05-06,99.620003,99.870003,98.660004,99.169998,79.974503,8030800
2015-05-07,98.940002,100.000000,98.910004,99.660004,80.369637,6401600
2015-05-08,100.480003,101.669998,100.440002,101.470001,81.829323,7508600
2015-05-11,101.320000,101.660004,101.010002,101.029999,81.474472,5698900
2015-05-12,100.879997,101.050003,100.279999,100.470001,81.022873,6903100
2015-05-13,100.680000,101.129997,100.470001,100.550003,81.087410,5826800
2015-05-14,100.970001,101.870003,100.949997,101.830002,82.119606,5454000
2015-05-15,101.980003,102.320000,101.669998,102.300003,82.498642,6023500
2015-05-18,102.370003,104.339996,102.320000,103.419998,83.401863,10479600
2015-05-19,103.660004,104.120003,103.260002,103.959999,83.837326,7724100
2015-05-20,104.419998,104.480003,103.309998,103.599998,83.547012,7146500
2015-05-21,102.910004,103.300003,102.339996,102.419998,83.197708,6875600
2015-05-22,102.269997,102.410004,101.330002,101.349998,82.328537,6216600
2015-05-26,101.230003,101.550003,100.580002,100.820000,81.898003,7918900
2015-05-27,101.010002,101.410004,100.800003,101.129997,82.149841,9297900
2015-05-28,101.010002,101.699997,100.809998,101.150002,82.166069,5700100
2015-05-29,101.550003,101.620003,99.830002,100.139999,81.345627,9957800
2015-06-01,100.279999,100.599998,99.720001,100.040001,81.264404,7298100
2015-06-02,99.919998,100.239998,99.099998,99.980003,81.215675,8312400
2015-06-03,100.320000,100.430000,99.839996,100.089996,81.305031,5375200
2015-06-04,99.940002,100.470001,99.059998,99.230003,80.606438,8057900
2015-06-05,98.989998,99.050003,98.199997,98.589996,80.086548,7557300
2015-06-08,98.599998,98.980003,97.959999,97.959999,79.574783,7054600
2015-06-09,98.440002,98.540001,97.800003,98.209999,79.777863,7844300
2015-06-10,98.480003,99.550003,98.199997,98.879997,80.322105,10025100
2015-06-11,99.199997,99.800003,98.830002,99.239998,80.614540,6175200
2015-06-12,98.879997,99.230003,98.120003,98.349998,79.891579,8717200
2015-06-15,97.750000,97.870003,97.010002,97.489998,79.192993,6833500
2015-06-16,97.500000,98.489998,97.099998,98.360001,79.899712,6049500
2015-06-17,98.379997,99.120003,98.150002,98.730003,80.200241,6155800
2015-06-18,98.860001,100.550003,98.709999,100.360001,81.524353,8815800
2015-06-19,99.879997,100.199997,99.779999,99.860001,81.118195,11653600
2015-06-22,100.599998,100.839996,99.989998,100.089996,81.305031,5055900
2015-06-23,100.099998,100.360001,99.480003,99.779999,81.053185,6046600
2015-06-24,99.510002,99.809998,99.070000,99.330002,80.687668,7254700
2015-06-25,99.500000,99.980003,99.110001,99.120003,80.517052,6581100
2015-06-26,99.430000,100.129997,99.250000,99.639999,80.939468,9041100
2015-06-29,98.980003,99.349998,97.620003,97.680000,79.347328,11150900
2015-06-30,98.430000,98.449997,97.300003,97.459999,79.168602,8967900
2015-07-01,98.300003,98.680000,97.639999,98.470001,79.989059,6726700
2015-07-02,98.849998,99.019997,98.320000,98.440002,79.964684,6091900
2015-07-06,97.709999,98.500000,96.639999,98.199997,79.769722,6817800
2015-07-07,98.629997,98.980003,97.519997,98.919998,80.354599,7122600
2015-07-08,98.419998,98.589996,97.690002,97.769997,79.420441,6845500
2015-07-09,99.050003,99.540001,98.400002,98.400002,79.932198,7316400
2015-07-10,99.779999,99.889999,99.089996,99.529999,80.850136,6969300
2015-07-13,100.050003,100.480003,99.870003,100.269997,81.451218,6986300
2015-07-14,99.260002,99.879997,98.550003,99.779999,81.053185,9890600
2015-07-15,99.760002,100.940002,99.629997,100.419998,81.573097,7990300
2015-07-16,100.949997,101.360001,100.779999,101.110001,82.133575,5775000
2015-07-17,100.889999,100.910004,99.959999,100.080002,81.296875,8054200
2015-07-20,100.500000,100.650002,100.099998,100.370003,81.532486,5016200
2015-07-21,100.599998,100.809998,100.070000,100.339996,81.508095,5891600
2015-07-22,100.410004,100.709999,99.730003,100.180000,81.378143,6721900
2015-07-23,100.500000,100.599998,100.000000,100.199997,81.394363,5016100
2015-07-24,99.750000,99.949997,99.050003,99.150002,80.541451,6524200
2015-07-27,98.970001,98.989998,97.919998,98.279999,79.834724,8734000
2015-07-28,98.889999,99.230003,98.419998,99.019997,80.435844,7757500
2015-07-29,99.260002,100.050003,99.050003,99.730003,81.012573,7853500
2015-07-30,99.800003,100.000000,99.379997,99.839996,81.101929,5517400
2015-07-31,100.339996,100.980003,99.959999,100.209999,81.402496,6216800
2015-08-03,100.000000,100.209999,99.230003,100.019997,81.248146,6172500
2015-08-04,100.410004,100.500000,99.650002,99.800003,81.069443,6005300
2015-08-05,100.570000,101.000000,100.349998,100.519997,81.654320,4571300
2015-08-06,100.489998,100.599998,99.010002,99.070000,80.476448,6988000
2015-08-07,99.019997,99.070000,98.160004,98.849998,80.297745,6027900
2015-08-10,99.570000,100.059998,99.449997,99.790001,81.061333,6133500
2015-08-11,99.050003,99.339996,98.769997,99.010002,80.427704,6682600
2015-08-12,98.400002,98.730003,97.410004,98.709999,80.184021,7462400
2015-08-13,98.739998,98.980003,98.150002,98.480003,79.997185,5048000
2015-08-14,98.330002,98.830002,97.870003,98.809998,80.265244,5177300
2015-08-17,98.440002,99.879997,98.059998,99.870003,81.126328,6901800
2015-08-18,99.239998,99.680000,99.019997,99.370003,80.720154,7618800
2015-08-19,99.180000,99.989998,98.779999,99.309998,80.671425,7642400
2015-08-20,98.949997,100.120003,98.790001,98.790001,80.249008,10620400
2015-08-21,97.220001,98.519997,95.510002,95.559998,78.219025,16141500
2015-08-24,91.080002,95.209999,81.790001,92.820000,75.976250,25636300
2015-08-25,95.690002,95.699997,90.400002,90.730003,74.265533,15671100
2015-08-26,92.910004,95.220001,91.459999,95.110001,77.850693,14738300
2015-08-27,96.099998,96.400002,94.349998,96.220001,78.759270,11131200
2015-08-28,95.930000,96.290001,94.379997,95.169998,77.899803,9200300
2015-08-31,94.879997,95.169998,93.580002,93.980003,76.925766,9083500
2015-09-01,92.290001,92.889999,91.459999,92.089996,75.378731,14593500
2015-09-02,93.169998,93.470001,92.500000,93.349998,76.410095,11517400
2015-09-03,93.660004,94.089996,92.260002,92.639999,75.828949,9027200
2015-09-04,91.580002,91.879997,90.570000,91.309998,74.740280,10996800
2015-09-08,93.089996,93.980003,92.510002,93.940002,76.893036,11394100
2015-09-09,94.989998,95.160004,92.029999,92.220001,75.485123,7384500
2015-09-10,92.110001,93.480003,91.620003,92.720001,75.894386,8359500
2015-09-11,92.440002,93.000000,91.800003,92.930000,76.066284,7381300
2015-09-14,92.900002,93.910004,92.510002,93.320000,76.385498,7948700
2015-09-15,93.790001,94.750000,93.190002,94.400002,77.269539,7030700
2015-09-16,94.489998,94.820000,93.820000,94.610001,77.441422,5630400
2015-09-17,94.529999,96.190002,94.320000,94.839996,77.629677,8258000
2015-09-18,94.080002,94.720001,93.250000,93.389999,76.442841,14211100
2015-09-21,93.870003,94.599998,92.370003,93.129997,76.230019,7053700
2015-09-22,92.260002,93.440002,91.879997,93.239998,76.320038,10618700
2015-09-23,93.209999,93.699997,92.559998,92.989998,76.115410,5609300
2015-09-24,92.519997,92.940002,91.779999,92.480003,75.697945,7407600
2015-09-25,92.930000,93.129997,90.760002,91.000000,74.486534,10794400
2015-09-28,90.699997,92.070000,89.900002,91.370003,74.789391,14332800
2015-09-29,92.239998,93.839996,91.830002,93.040001,76.156334,11520000
2015-09-30,94.129997,94.470001,92.589996,93.349998,76.410095,10970100
2015-10-01,93.430000,93.849998,91.760002,93.169998,76.262749,9675900
2015-10-02,92.139999,93.970001,91.839996,93.930000,76.884842,8368100
2015-10-05,94.190002,94.820000,94.080002,94.760002,77.564209,9419200
2015-10-06,94.519997,94.660004,92.580002,93.419998,76.467392,8365200
2015-10-07,94.260002,95.419998,93.440002,94.980003,77.744293,9397300
2015-10-08,94.709999,95.199997,93.809998,95.080002,77.826141,7090700
2015-10-09,95.139999,95.959999,94.779999,95.370003,78.063522,8259700
2015-10-12,95.070000,96.470001,94.980003,95.989998,78.570999,8957900
2015-10-13,94.790001,96.230003,94.309998,95.449997,78.128990,12761900
2015-10-14,95.209999,95.959999,94.120003,94.529999,77.375946,8881900
2015-10-15,95.000000,97.349998,94.860001,97.150002,79.520500,9561900
2015-10-16,97.870003,98.309998,97.400002,98.239998,80.412704,9495300
2015-10-19,98.050003,98.199997,97.309998,97.940002,80.167152,8725400
2015-10-20,97.949997,98.250000,97.309998,97.589996,79.880653,6041800
2015-10-21,97.639999,98.220001,97.070000,97.629997,79.913406,7059800
2015-10-22,97.849998,99.809998,97.129997,99.529999,81.468613,9887900
2015-10-23,99.879997,100.879997,99.529999,100.309998,82.107071,9178900
2015-10-26,100.050003,100.279999,99.489998,99.940002,81.804207,7561600
2015-10-27,99.919998,100.900002,99.699997,100.190002,82.008850,8883200
2015-10-28,100.449997,100.480003,99.500000,100.480003,82.246223,7256300
2015-10-29,100.470001,101.529999,100.120003,101.370003,82.974724,6340700
2015-10-30,101.529999,102.120003,101.010002,101.029999,82.696396,10520300
2015-11-02,101.180000,102.339996,100.839996,102.169998,83.629532,6297900
2015-11-03,101.839996,102.300003,101.110001,101.959999,83.457672,6229200
2015-11-04,101.900002,102.389999,101.690002,101.940002,83.441269,5592300
2015-11-05,102.250000,102.489998,101.419998,102.330002,83.760521,6545600
2015-11-06,101.570000,101.919998,100.860001,101.919998,83.424919,6221100
2015-11-09,101.389999,101.589996,100.550003,100.839996,82.540886,6625900
2015-11-10,101.000000,101.760002,100.680000,101.449997,83.040215,5114200
2015-11-11,101.779999,102.360001,101.500000,101.860001,83.375778,6284700
2015-11-12,101.139999,101.610001,100.220001,100.269997,82.074326,6918700
2015-11-13,100.040001,100.940002,99.739998,99.879997,81.755119,8517500
2015-11-16,100.379997,101.290001,100.040001,101.220001,82.851936,5755800
2015-11-17,100.379997,101.709999,100.379997,101.500000,83.081108,5124000
2015-11-18,101.529999,102.800003,101.309998,102.669998,84.038826,7148400
2015-11-19,102.660004,102.680000,102.059998,102.489998,83.891479,5164500
2015-11-20,102.489998,102.800003,102.199997,102.480003,84.501671,7671500
2015-11-23,102.389999,103.000000,102.190002,102.769997,84.740768,6730600
2015-11-24,101.809998,102.790001,101.809998,102.040001,84.138832,7492400
2015-11-25,102.169998,102.330002,101.959999,101.959999,84.072876,5400800
2015-11-27,102.279999,102.620003,101.790001,102.370003,84.410957,2353800
2015-11-30,102.480003,102.480003,101.239998,101.239998,83.479202,8983700
2015-12-01,101.730003,102.489998,101.120003,102.360001,84.402710,7545700
2015-12-02,102.500000,102.930000,101.989998,102.050003,84.147079,6623500
2015-12-03,102.269997,102.370003,100.309998,100.790001,83.108131,12008700
2015-12-04,101.400002,103.000000,101.279999,102.949997,84.889175,7845400
2015-12-07,102.610001,103.489998,102.599998,103.320000,85.194298,7262900
2015-12-08,102.980003,103.239998,101.910004,102.419998,84.452194,8005400
2015-12-09,102.139999,103.339996,101.669998,102.150002,84.229553,7947000
2015-12-10,102.300003,103.339996,101.800003,102.639999,84.633591,6479300
2015-12-11,102.370003,102.370003,101.430000,101.680000,83.841980,7796500
2015-12-14,101.650002,102.290001,100.779999,102.150002,84.229553,10641500
2015-12-15,102.650002,104.690002,102.650002,104.129997,85.862190,9283200
2015-12-16,104.639999,105.489998,103.519997,105.250000,86.785713,8178800
2015-12-17,105.160004,105.260002,103.629997,103.639999,85.458153,8740800
2015-12-18,103.080002,103.080002,101.949997,101.949997,84.064621,14966000
2015-12-21,102.339996,102.919998,100.849998,101.580002,83.759552,8321900
2015-12-22,101.910004,102.879997,101.150002,102.709999,84.691315,5581600
2015-12-23,103.110001,103.669998,102.739998,103.489998,85.334442,5531700
2015-12-24,103.120003,103.910004,103.010002,103.720001,85.524132,2546300
2015-12-28,103.180000,103.470001,102.930000,103.220001,85.111824,4063000
2015-12-29,103.339996,104.190002,103.339996,104.029999,85.779724,4230000
2015-12-30,104.110001,104.339996,103.529999,103.779999,85.573563,3847800
2015-12-31,103.370003,103.620003,102.690002,102.720001,84.699554,4592600
2016-01-04,101.709999,101.809998,99.449997,100.480003,82.852531,12722800
2016-01-05,100.580002,101.440002,100.570000,100.900002,83.198837,6467200
2016-01-06,99.820000,100.970001,99.599998,100.389999,82.778297,7733800
2016-01-07,99.309998,100.089996,98.879997,99.220001,81.813568,9433100
2016-01-08,99.879997,99.940002,97.849998,98.160004,80.939529,9766700
2016-01-11,98.239998,98.629997,96.080002,97.570000,80.453041,8151400
2016-01-12,97.989998,98.629997,97.239998,98.239998,81.005486,6745000
2016-01-13,98.489998,98.980003,96.839996,97.019997,79.999512,8290700
2016-01-14,97.099998,99.470001,97.000000,98.889999,81.541466,10164300
2016-01-15,96.370003,98.000000,96.250000,97.000000,79.983017,12662200
2016-01-19,97.930000,98.410004,96.900002,97.500000,80.395317,12457800
2016-01-20,96.110001,97.279999,94.529999,95.750000,78.952316,12685200
2016-01-21,95.769997,96.639999,94.279999,95.940002,79.108978,11266400
2016-01-22,97.019997,97.089996,95.949997,96.750000,79.776894,8380000
2016-01-25,96.720001,97.690002,96.040001,96.400002,79.488281,9350200
2016-01-26,97.260002,101.339996,97.139999,101.180000,83.429718,17266600
2016-01-27,100.489998,103.379997,100.489998,102.160004,84.237793,19330500
2016-01-28,102.500000,103.040001,101.849998,102.269997,84.328499,12789500
2016-01-29,102.889999,104.750000,102.629997,104.440002,86.117783,15614600
2016-02-01,103.610001,104.790001,103.220001,104.370003,86.060097,9803700
2016-02-02,103.300003,104.260002,103.000000,103.410004,85.268501,10616300
2016-02-03,103.650002,104.379997,102.010002,104.139999,85.870415,10168600
2016-02-04,103.610001,104.089996,102.730003,103.900002,85.672539,10389000
2016-02-05,102.660004,102.769997,99.779999,100.540001,82.901978,15522200
2016-02-08,100.309998,103.510002,100.220001,102.000000,84.105873,14323800
2016-02-09,101.309998,102.239998,100.970001,101.970001,84.081123,10044500
2016-02-10,102.050003,102.910004,101.370003,101.730003,83.883240,9833100
2016-02-11,100.459999,102.019997,99.980003,101.699997,83.858482,12465800
2016-02-12,101.820000,101.980003,100.720001,101.820000,83.957428,9035000
2016-02-16,102.370003,103.050003,101.650002,102.320000,84.369713,10452800
2016-02-17,102.750000,103.239998,102.230003,102.500000,84.518127,8904000
2016-02-18,102.830002,104.680000,102.500000,104.239998,85.952881,10744600
2016-02-19,103.580002,104.680000,103.379997,104.160004,86.509346,9343300
2016-02-22,104.160004,104.750000,104.050003,104.750000,86.999390,6947000
2016-02-23,104.650002,104.790001,103.959999,104.080002,86.442924,6629200
2016-02-24,103.339996,105.080002,102.970001,104.959999,87.173798,9076100
2016-02-25,104.949997,106.389999,104.769997,106.379997,88.353172,8092500
2016-02-26,106.820000,106.919998,105.419998,105.779999,87.854828,9049400
2016-02-29,105.279999,106.199997,105.040001,105.209999,87.381424,10111100
2016-03-01,105.900002,107.239998,105.440002,107.220001,89.050819,8298500
2016-03-02,106.910004,107.410004,106.430000,107.040001,88.901344,9767000
2016-03-03,106.820000,107.000000,105.629997,106.650002,88.577415,6927200
2016-03-04,106.510002,106.980003,106.070000,106.500000,88.452835,6715700
2016-03-07,106.000000,106.919998,105.489998,106.739998,88.652161,6973500
2016-03-08,106.519997,106.769997,105.970001,106.220001,88.220268,7632900
2016-03-09,106.839996,107.019997,106.089996,106.839996,88.735199,7564200
2016-03-10,106.989998,107.480003,106.070000,107.139999,88.984360,10474700
2016-03-11,107.500000,107.989998,107.209999,107.709999,89.457794,7763800
2016-03-14,107.919998,108.300003,107.309998,107.660004,89.416275,7242800
2016-03-15,107.620003,108.349998,106.760002,107.760002,89.499313,8476600
2016-03-16,107.730003,107.779999,106.879997,107.410004,89.208633,7065100
2016-03-17,107.470001,107.599998,106.449997,106.739998,88.652161,8571100
2016-03-18,106.989998,107.839996,106.360001,107.500000,89.283356,14758300
2016-03-21,107.410004,107.750000,106.550003,107.279999,89.100647,7674700
2016-03-22,107.279999,107.629997,107.050003,107.379997,89.183685,7821700
2016-03-23,107.290001,108.830002,107.199997,108.500000,90.113907,8191300
2016-03-24,108.220001,108.610001,107.750000,108.309998,89.956108,6284500
2016-03-28,108.410004,108.900002,108.059998,108.230003,89.889679,4738100
2016-03-29,108.300003,109.250000,107.739998,109.139999,90.645470,6612800
2016-03-30,109.449997,109.559998,108.930000,108.980003,90.512581,5248200
2016-03-31,108.860001,108.980003,108.040001,108.199997,89.864738,8167700
2016-04-01,108.000000,109.290001,107.690002,109.190002,90.686974,9043200
2016-04-04,108.820000,109.099998,108.260002,108.589996,90.188660,10668900
2016-04-05,108.230003,109.839996,108.010002,108.949997,90.487640,7939000
2016-04-06,108.720001,109.500000,107.879997,109.419998,90.878006,6828700
2016-04-07,109.000000,109.620003,108.629997,109.269997,90.753426,7822900
2016-04-08,109.370003,109.639999,108.760002,109.099998,90.612251,6301600
2016-04-11,109.150002,109.620003,108.650002,108.970001,90.504257,6823900
2016-04-12,109.000000,110.239998,108.750000,109.599998,91.027504,8412300
2016-04-13,110.000000,110.349998,109.309998,109.870003,91.251747,5758300
2016-04-14,110.000000,110.290001,109.449997,109.839996,91.226845,4457100
2016-04-15,110.070000,110.400002,109.500000,110.180000,91.509224,10057900
2016-04-18,110.000000,111.099998,109.669998,110.930000,92.132141,7772500
2016-04-19,111.650002,113.949997,111.480003,112.680000,93.585571,10526400
2016-04-20,113.190002,114.190002,113.050003,113.580002,94.333054,8213400
2016-04-21,113.309998,113.730003,112.769997,113.570000,94.324768,7884500
2016-04-22,113.430000,113.750000,112.830002,113.320000,94.117126,7508700
2016-04-25,113.309998,113.550003,112.480003,113.510002,94.274933,6139900
2016-04-26,113.449997,113.559998,112.650002,112.910004,93.776604,5853600
2016-04-27,112.959999,113.199997,112.459999,112.769997,93.660316,5759300
2016-04-28,112.099998,112.709999,111.639999,112.480003,93.419479,6640000
2016-04-29,112.059998,112.220001,111.510002,112.080002,93.087250,7774500
2016-05-02,112.220001,112.790001,111.930000,112.750000,93.643707,5178800
2016-05-03,112.559998,113.099998,112.120003,112.690002,93.593887,7554500
2016-05-04,112.040001,112.540001,111.699997,112.220001,93.203537,5214600
2016-05-05,112.080002,113.099998,112.040001,112.879997,93.751694,5404300
2016-05-06,112.580002,113.050003,112.279999,112.739998,93.635414,6099900
2016-05-09,112.980003,113.989998,112.730003,113.720001,94.449348,6512700
2016-05-10,114.000000,115.000000,113.919998,114.669998,95.238365,8356400
2016-05-11,114.570000,114.760002,114.309998,114.370003,94.989204,6680700
2016-05-12,114.500000,114.760002,113.540001,114.230003,94.872925,7156300
2016-05-13,113.900002,114.089996,113.360001,113.559998,94.316460,6779900
2016-05-16,113.389999,114.629997,113.309998,114.440002,95.047356,6222900
2016-05-17,114.540001,114.559998,113.239998,113.830002,94.540710,9233900
2016-05-18,113.610001,114.029999,112.879997,113.589996,94.341347,8267900
2016-05-19,112.989998,113.040001,112.199997,112.849998,93.726791,8232200
2016-05-20,112.199997,112.919998,111.760002,112.639999,94.220276,7435200
2016-05-23,112.769997,112.820000,112.040001,112.160004,93.818802,6462300
2016-05-24,112.519997,113.500000,112.519997,112.690002,94.262108,6125300
2016-05-25,113.180000,113.730003,112.849998,113.349998,94.814178,5453800
2016-05-26,113.110001,113.320000,112.849998,112.900002,94.437782,3973600
2016-05-27,113.040001,113.339996,112.690002,113.059998,94.571640,4647000
2016-05-31,113.260002,113.629997,112.320000,112.690002,94.262108,10104700
2016-06-01,112.690002,113.059998,112.070000,112.779999,94.337410,4748900
2016-06-02,112.870003,114.650002,112.860001,114.489998,95.767754,7310800
2016-06-03,114.470001,115.389999,114.120003,114.760002,95.993629,6881700
2016-06-06,114.970001,116.000000,114.930000,115.769997,96.838440,6349400
2016-06-07,116.010002,116.230003,115.449997,115.730003,96.805000,6417400
2016-06-08,115.519997,115.949997,115.410004,115.800003,96.863548,5863800
2016-06-09,115.779999,117.190002,115.610001,117.000000,97.867310,7375500
2016-06-10,116.739998,117.230003,116.360001,117.010002,97.875694,6067400
2016-06-13,117.129997,117.639999,116.790001,116.790001,97.691673,7940900
2016-06-14,116.449997,117.180000,116.300003,117.120003,97.967705,6378400
2016-06-15,117.639999,117.739998,116.339996,116.410004,97.373810,6371400
2016-06-16,115.690002,116.889999,115.220001,116.639999,97.566177,6664300
2016-06-17,116.620003,116.669998,115.010002,115.480003,96.595894,10702200
2016-06-20,116.599998,117.139999,116.430000,116.540001,97.482544,5588200
2016-06-21,116.989998,117.150002,116.180000,116.180000,97.181427,5493500
2016-06-22,116.540001,117.209999,116.309998,116.459999,97.415611,5833800
2016-06-23,117.199997,117.379997,116.680000,117.379997,98.185188,6775900
2016-06-24,115.070000,117.120003,115.000000,115.629997,96.721344,13939500
2016-06-27,115.000000,116.639999,115.000000,116.550003,97.490883,10877400
2016-06-28,117.169998,118.370003,116.550003,118.230003,98.896194,10089600
2016-06-29,118.839996,119.410004,118.099998,119.330002,99.816299,8341500
2016-06-30,119.180000,121.410004,119.160004,121.300003,101.464149,11559900
2016-07-01,121.300003,121.540001,120.790001,121.290001,101.455780,7051400
2016-07-05,121.360001,123.230003,121.339996,122.269997,102.275528,9334100
2016-07-06,121.930000,122.660004,121.540001,122.639999,102.585014,9332400
2016-07-07,122.589996,122.809998,122.010002,122.510002,102.476280,6058700
2016-07-08,123.000000,123.099998,121.959999,122.849998,102.760681,6129900
2016-07-11,122.709999,123.449997,122.410004,122.930000,102.827621,6711600
2016-07-12,122.650002,123.199997,122.610001,122.919998,102.819229,6415900
2016-07-13,122.680000,123.400002,122.300003,123.000000,102.886147,5230800
